sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
2302	12	1151	expected	pair	obj_rel_no_that	The teacher the pilot limits pairs	5
2303	12	1152	unexpected	pale	obj_rel_no_that	The teacher the pilot limits pale	5
2304	12	1152	expected	pale	obj_rel_no_that	The teacher the pilot limits pales	5
2305	12	1153	unexpected	palm	obj_rel_no_that	The teacher the pilot limits palm	5
2306	12	1153	expected	palm	obj_rel_no_that	The teacher the pilot limits palms	5
2307	12	1154	unexpected	panic	obj_rel_no_that	The teacher the pilot limits panic	5
2308	12	1154	expected	panic	obj_rel_no_that	The teacher the pilot limits panics	5
2309	12	1155	unexpected	pan	obj_rel_no_that	The teacher the pilot limits pan	5
2310	12	1155	expected	pan	obj_rel_no_that	The teacher the pilot limits pans	5
2311	12	1156	unexpected	parachute	obj_rel_no_that	The teacher the pilot limits parachute	5
2312	12	1156	expected	parachute	obj_rel_no_that	The teacher the pilot limits parachutes	5
2313	12	1157	unexpected	parallel	obj_rel_no_that	The teacher the pilot limits parallel	5
2314	12	1157	expected	parallel	obj_rel_no_that	The teacher the pilot limits parallels	5
2315	12	1158	unexpected	parcel	obj_rel_no_that	The teacher the pilot limits parcel	5
2316	12	1158	expected	parcel	obj_rel_no_that	The teacher the pilot limits parcels	5
2317	12	1159	unexpected	park	obj_rel_no_that	The teacher the pilot limits park	5
2318	12	1159	expected	park	obj_rel_no_that	The teacher the pilot limits parks	5
2319	12	1160	unexpected	parry	obj_rel_no_that	The teacher the pilot limits parry	5
2320	12	1160	expected	parry	obj_rel_no_that	The teacher the pilot limits parries	5
2321	12	1161	unexpected	partake	obj_rel_no_that	The teacher the pilot limits partake	5
2322	12	1161	expected	partake	obj_rel_no_that	The teacher the pilot limits partakes	5
2323	12	1162	unexpected	participate	obj_rel_no_that	The teacher the pilot limits participate	5
2324	12	1162	expected	participate	obj_rel_no_that	The teacher the pilot limits participates	5
2325	12	1163	unexpected	part	obj_rel_no_that	The teacher the pilot limits part	5
2326	12	1163	expected	part	obj_rel_no_that	The teacher the pilot limits parts	5
2327	12	1164	unexpected	pass	obj_rel_no_that	The teacher the pilot limits pass	5
2328	12	1164	expected	pass	obj_rel_no_that	The teacher the pilot limits passes	5
2329	12	1165	unexpected	patronize	obj_rel_no_that	The teacher the pilot limits patronize	5
2330	12	1165	expected	patronize	obj_rel_no_that	The teacher the pilot limits patronizes	5
2331	12	1166	unexpected	pave	obj_rel_no_that	The teacher the pilot limits pave	5
2332	12	1166	expected	pave	obj_rel_no_that	The teacher the pilot limits paves	5
2333	12	1167	unexpected	pay	obj_rel_no_that	The teacher the pilot limits pay	5
2334	12	1167	expected	pay	obj_rel_no_that	The teacher the pilot limits pays	5
2335	12	1168	unexpected	peak	obj_rel_no_that	The teacher the pilot limits peak	5
2336	12	1168	expected	peak	obj_rel_no_that	The teacher the pilot limits peaks	5
2337	12	1169	unexpected	pedal	obj_rel_no_that	The teacher the pilot limits pedal	5
2338	12	1169	expected	pedal	obj_rel_no_that	The teacher the pilot limits pedals	5
2339	12	1170	unexpected	peddle	obj_rel_no_that	The teacher the pilot limits peddle	5
2340	12	1170	expected	peddle	obj_rel_no_that	The teacher the pilot limits peddles	5
2341	12	1171	unexpected	peer	obj_rel_no_that	The teacher the pilot limits peer	5
2342	12	1171	expected	peer	obj_rel_no_that	The teacher the pilot limits peers	5
2343	12	1172	unexpected	penalize	obj_rel_no_that	The teacher the pilot limits penalize	5
2344	12	1172	expected	penalize	obj_rel_no_that	The teacher the pilot limits penalizes	5
2345	12	1173	unexpected	penetrate	obj_rel_no_that	The teacher the pilot limits penetrate	5
2346	12	1173	expected	penetrate	obj_rel_no_that	The teacher the pilot limits penetrates	5
2347	12	1174	unexpected	perform	obj_rel_no_that	The teacher the pilot limits perform	5
2348	12	1174	expected	perform	obj_rel_no_that	The teacher the pilot limits performs	5
2349	12	1175	unexpected	permit	obj_rel_no_that	The teacher the pilot limits permit	5
2350	12	1175	expected	permit	obj_rel_no_that	The teacher the pilot limits permits	5
2351	13	1176	unexpected	perpetuate	obj_rel_no_that	The surgeons the pilot outweighs perpetuates	5
2352	13	1176	expected	perpetuate	obj_rel_no_that	The surgeons the pilot outweighs perpetuate	5
2353	13	1177	unexpected	persist	obj_rel_no_that	The surgeons the pilot outweighs persists	5
2354	13	1177	expected	persist	obj_rel_no_that	The surgeons the pilot outweighs persist	5
2355	13	1178	unexpected	persuade	obj_rel_no_that	The surgeons the pilot outweighs persuades	5
2356	13	1178	expected	persuade	obj_rel_no_that	The surgeons the pilot outweighs persuade	5
2357	13	1179	unexpected	peruse	obj_rel_no_that	The surgeons the pilot outweighs peruses	5
2358	13	1179	expected	peruse	obj_rel_no_that	The surgeons the pilot outweighs peruse	5
2359	13	1180	unexpected	petition	obj_rel_no_that	The surgeons the pilot outweighs petitions	5
2360	13	1180	expected	petition	obj_rel_no_that	The surgeons the pilot outweighs petition	5
2361	13	1181	unexpected	phase	obj_rel_no_that	The surgeons the pilot outweighs phases	5
2362	13	1181	expected	phase	obj_rel_no_that	The surgeons the pilot outweighs phase	5
2363	13	1182	unexpected	pick	obj_rel_no_that	The surgeons the pilot outweighs picks	5
2364	13	1182	expected	pick	obj_rel_no_that	The surgeons the pilot outweighs pick	5
2365	13	1183	unexpected	piece	obj_rel_no_that	The surgeons the pilot outweighs pieces	5
2366	13	1183	expected	piece	obj_rel_no_that	The surgeons the pilot outweighs piece	5
2367	13	1184	unexpected	pile	obj_rel_no_that	The surgeons the pilot outweighs piles	5
2368	13	1184	expected	pile	obj_rel_no_that	The surgeons the pilot outweighs pile	5
2369	13	1185	unexpected	pinch	obj_rel_no_that	The surgeons the pilot outweighs pinches	5
2370	13	1185	expected	pinch	obj_rel_no_that	The surgeons the pilot outweighs pinch	5
2371	13	1186	unexpected	ping	obj_rel_no_that	The surgeons the pilot outweighs pings	5
2372	13	1186	expected	ping	obj_rel_no_that	The surgeons the pilot outweighs ping	5
2373	13	1187	unexpected	pinpoint	obj_rel_no_that	The surgeons the pilot outweighs pinpoints	5
2374	13	1187	expected	pinpoint	obj_rel_no_that	The surgeons the pilot outweighs pinpoint	5
2375	13	1188	unexpected	pin	obj_rel_no_that	The surgeons the pilot outweighs pins	5
2376	13	1188	expected	pin	obj_rel_no_that	The surgeons the pilot outweighs pin	5
2377	13	1189	unexpected	pitch	obj_rel_no_that	The surgeons the pilot outweighs pitches	5
2378	13	1189	expected	pitch	obj_rel_no_that	The surgeons the pilot outweighs pitch	5
2379	13	1190	unexpected	pit	obj_rel_no_that	The surgeons the pilot outweighs pits	5
2380	13	1190	expected	pit	obj_rel_no_that	The surgeons the pilot outweighs pit	5
2381	13	1191	unexpected	placate	obj_rel_no_that	The surgeons the pilot outweighs placates	5
2382	13	1191	expected	placate	obj_rel_no_that	The surgeons the pilot outweighs placate	5
2383	13	1192	unexpected	place	obj_rel_no_that	The surgeons the pilot outweighs places	5
2384	13	1192	expected	place	obj_rel_no_that	The surgeons the pilot outweighs place	5
2385	13	1193	unexpected	plague	obj_rel_no_that	The surgeons the pilot outweighs plagues	5
2386	13	1193	expected	plague	obj_rel_no_that	The surgeons the pilot outweighs plague	5
2387	13	1194	unexpected	plant	obj_rel_no_that	The surgeons the pilot outweighs plants	5
2388	13	1194	expected	plant	obj_rel_no_that	The surgeons the pilot outweighs plant	5
2389	13	1195	unexpected	plan	obj_rel_no_that	The surgeons the pilot outweighs plans	5
2390	13	1195	expected	plan	obj_rel_no_that	The surgeons the pilot outweighs plan	5
2391	13	1196	unexpected	play	obj_rel_no_that	The surgeons the pilot outweighs plays	5
2392	13	1196	expected	play	obj_rel_no_that	The surgeons the pilot outweighs play	5
2393	13	1197	unexpected	plead	obj_rel_no_that	The surgeons the pilot outweighs pleads	5
2394	13	1197	expected	plead	obj_rel_no_that	The surgeons the pilot outweighs plead	5
2395	13	1198	unexpected	please	obj_rel_no_that	The surgeons the pilot outweighs pleases	5
2396	13	1198	expected	please	obj_rel_no_that	The surgeons the pilot outweighs please	5
2397	13	1199	unexpected	plea	obj_rel_no_that	The surgeons the pilot outweighs pleas	5
2398	13	1199	expected	plea	obj_rel_no_that	The surgeons the pilot outweighs plea	5
2399	13	1200	unexpected	plot	obj_rel_no_that	The surgeons the pilot outweighs plots	5
2400	13	1200	expected	plot	obj_rel_no_that	The surgeons the pilot outweighs plot	5
2401	13	1201	unexpected	plow	obj_rel_no_that	The surgeons the pilot outweighs plows	5
2402	13	1201	expected	plow	obj_rel_no_that	The surgeons the pilot outweighs plow	5
2403	13	1202	unexpected	pluck	obj_rel_no_that	The surgeons the pilot outweighs plucks	5
2404	13	1202	expected	pluck	obj_rel_no_that	The surgeons the pilot outweighs pluck	5
2405	13	1203	unexpected	plug	obj_rel_no_that	The surgeons the pilot outweighs plugs	5
2406	13	1203	expected	plug	obj_rel_no_that	The surgeons the pilot outweighs plug	5
2407	13	1204	unexpected	plummet	obj_rel_no_that	The surgeons the pilot outweighs plummets	5
2408	13	1204	expected	plummet	obj_rel_no_that	The surgeons the pilot outweighs plummet	5
2409	13	1205	unexpected	plunge	obj_rel_no_that	The surgeons the pilot outweighs plunges	5
2410	13	1205	expected	plunge	obj_rel_no_that	The surgeons the pilot outweighs plunge	5
2411	13	1206	unexpected	pocket	obj_rel_no_that	The surgeons the pilot outweighs pockets	5
2412	13	1206	expected	pocket	obj_rel_no_that	The surgeons the pilot outweighs pocket	5
2413	13	1207	unexpected	point	obj_rel_no_that	The surgeons the pilot outweighs points	5
2414	13	1207	expected	point	obj_rel_no_that	The surgeons the pilot outweighs point	5
2415	13	1208	unexpected	police	obj_rel_no_that	The surgeons the pilot outweighs polices	5
2416	13	1208	expected	police	obj_rel_no_that	The surgeons the pilot outweighs police	5
2417	13	1209	unexpected	polish	obj_rel_no_that	The surgeons the pilot outweighs polishes	5
2418	13	1209	expected	polish	obj_rel_no_that	The surgeons the pilot outweighs polish	5
2419	13	1210	unexpected	pollinate	obj_rel_no_that	The surgeons the pilot outweighs pollinates	5
2420	13	1210	expected	pollinate	obj_rel_no_that	The surgeons the pilot outweighs pollinate	5
2421	13	1211	unexpected	pollute	obj_rel_no_that	The surgeons the pilot outweighs pollutes	5
2422	13	1211	expected	pollute	obj_rel_no_that	The surgeons the pilot outweighs pollute	5
2423	13	1212	unexpected	poll	obj_rel_no_that	The surgeons the pilot outweighs polls	5
2424	13	1212	expected	poll	obj_rel_no_that	The surgeons the pilot outweighs poll	5
2425	13	1213	unexpected	ponder	obj_rel_no_that	The surgeons the pilot outweighs ponders	5
2426	13	1213	expected	ponder	obj_rel_no_that	The surgeons the pilot outweighs ponder	5
2427	13	1214	unexpected	popularize	obj_rel_no_that	The surgeons the pilot outweighs popularizes	5
2428	13	1214	expected	popularize	obj_rel_no_that	The surgeons the pilot outweighs popularize	5
2429	13	1215	unexpected	populate	obj_rel_no_that	The surgeons the pilot outweighs populates	5
2430	13	1215	expected	populate	obj_rel_no_that	The surgeons the pilot outweighs populate	5
2431	13	1216	unexpected	pop	obj_rel_no_that	The surgeons the pilot outweighs pops	5
2432	13	1216	expected	pop	obj_rel_no_that	The surgeons the pilot outweighs pop	5
2433	13	1217	unexpected	portend	obj_rel_no_that	The surgeons the pilot outweighs portends	5
2434	13	1217	expected	portend	obj_rel_no_that	The surgeons the pilot outweighs portend	5
2435	13	1218	unexpected	portray	obj_rel_no_that	The surgeons the pilot outweighs portrays	5
2436	13	1218	expected	portray	obj_rel_no_that	The surgeons the pilot outweighs portray	5
2437	13	1219	unexpected	pose	obj_rel_no_that	The surgeons the pilot outweighs poses	5
2438	13	1219	expected	pose	obj_rel_no_that	The surgeons the pilot outweighs pose	5
2439	13	1220	unexpected	position	obj_rel_no_that	The surgeons the pilot outweighs positions	5
2440	13	1220	expected	position	obj_rel_no_that	The surgeons the pilot outweighs position	5
2441	13	1221	unexpected	possess	obj_rel_no_that	The surgeons the pilot outweighs possesses	5
2442	13	1221	expected	possess	obj_rel_no_that	The surgeons the pilot outweighs possess	5
2443	13	1222	unexpected	postpone	obj_rel_no_that	The surgeons the pilot outweighs postpones	5
2444	13	1222	expected	postpone	obj_rel_no_that	The surgeons the pilot outweighs postpone	5
2445	13	1223	unexpected	post	obj_rel_no_that	The surgeons the pilot outweighs posts	5
2446	13	1223	expected	post	obj_rel_no_that	The surgeons the pilot outweighs post	5
2447	13	1224	unexpected	pot	obj_rel_no_that	The surgeons the pilot outweighs pots	5
2448	13	1224	expected	pot	obj_rel_no_that	The surgeons the pilot outweighs pot	5
2449	13	1225	unexpected	pounce	obj_rel_no_that	The surgeons the pilot outweighs pounces	5
2450	13	1225	expected	pounce	obj_rel_no_that	The surgeons the pilot outweighs pounce	5
2451	13	1226	unexpected	pound	obj_rel_no_that	The surgeons the pilot outweighs pounds	5
2452	13	1226	expected	pound	obj_rel_no_that	The surgeons the pilot outweighs pound	5
2453	13	1227	unexpected	pour	obj_rel_no_that	The surgeons the pilot outweighs pours	5
2454	13	1227	expected	pour	obj_rel_no_that	The surgeons the pilot outweighs pour	5
2455	13	1228	unexpected	practice	obj_rel_no_that	The surgeons the pilot outweighs practices	5
2456	13	1228	expected	practice	obj_rel_no_that	The surgeons the pilot outweighs practice	5
2457	13	1229	unexpected	precede	obj_rel_no_that	The surgeons the pilot outweighs precedes	5
2458	13	1229	expected	precede	obj_rel_no_that	The surgeons the pilot outweighs precede	5
2459	13	1230	unexpected	preclude	obj_rel_no_that	The surgeons the pilot outweighs precludes	5
2460	13	1230	expected	preclude	obj_rel_no_that	The surgeons the pilot outweighs preclude	5
2461	13	1231	unexpected	predict	obj_rel_no_that	The surgeons the pilot outweighs predicts	5
2462	13	1231	expected	predict	obj_rel_no_that	The surgeons the pilot outweighs predict	5
2463	13	1232	unexpected	predispose	obj_rel_no_that	The surgeons the pilot outweighs predisposes	5
2464	13	1232	expected	predispose	obj_rel_no_that	The surgeons the pilot outweighs predispose	5
2465	13	1233	unexpected	pre-empt	obj_rel_no_that	The surgeons the pilot outweighs pre-empts	5
2466	13	1233	expected	pre-empt	obj_rel_no_that	The surgeons the pilot outweighs pre-empt	5
2467	13	1234	unexpected	prefer	obj_rel_no_that	The surgeons the pilot outweighs prefers	5
2468	13	1234	expected	prefer	obj_rel_no_that	The surgeons the pilot outweighs prefer	5
2469	13	1235	unexpected	premiere	obj_rel_no_that	The surgeons the pilot outweighs premieres	5
2470	13	1235	expected	premiere	obj_rel_no_that	The surgeons the pilot outweighs premiere	5
2471	13	1236	unexpected	prepare	obj_rel_no_that	The surgeons the pilot outweighs prepares	5
2472	13	1236	expected	prepare	obj_rel_no_that	The surgeons the pilot outweighs prepare	5
2473	13	1237	unexpected	prepay	obj_rel_no_that	The surgeons the pilot outweighs prepays	5
2474	13	1237	expected	prepay	obj_rel_no_that	The surgeons the pilot outweighs prepay	5
2475	13	1238	unexpected	pre-register	obj_rel_no_that	The surgeons the pilot outweighs pre-registers	5
2476	13	1238	expected	pre-register	obj_rel_no_that	The surgeons the pilot outweighs pre-register	5
2477	13	1239	unexpected	presage	obj_rel_no_that	The surgeons the pilot outweighs presages	5
2478	13	1239	expected	presage	obj_rel_no_that	The surgeons the pilot outweighs presage	5
2479	13	1240	unexpected	prescribe	obj_rel_no_that	The surgeons the pilot outweighs prescribes	5
2480	13	1240	expected	prescribe	obj_rel_no_that	The surgeons the pilot outweighs prescribe	5
2481	13	1241	unexpected	present	obj_rel_no_that	The surgeons the pilot outweighs presents	5
2482	13	1241	expected	present	obj_rel_no_that	The surgeons the pilot outweighs present	5
2483	13	1242	unexpected	preserve	obj_rel_no_that	The surgeons the pilot outweighs preserves	5
2484	13	1242	expected	preserve	obj_rel_no_that	The surgeons the pilot outweighs preserve	5
2485	13	1243	unexpected	pressure	obj_rel_no_that	The surgeons the pilot outweighs pressures	5
2486	13	1243	expected	pressure	obj_rel_no_that	The surgeons the pilot outweighs pressure	5
2487	13	1244	unexpected	press	obj_rel_no_that	The surgeons the pilot outweighs presses	5
2488	13	1244	expected	press	obj_rel_no_that	The surgeons the pilot outweighs press	5
2489	13	1245	unexpected	pretend	obj_rel_no_that	The surgeons the pilot outweighs pretends	5
2490	13	1245	expected	pretend	obj_rel_no_that	The surgeons the pilot outweighs pretend	5
2491	13	1246	unexpected	pre-try	obj_rel_no_that	The surgeons the pilot outweighs pre-tries	5
2492	13	1246	expected	pre-try	obj_rel_no_that	The surgeons the pilot outweighs pre-try	5
2493	13	1247	unexpected	prevail	obj_rel_no_that	The surgeons the pilot outweighs prevails	5
2494	13	1247	expected	prevail	obj_rel_no_that	The surgeons the pilot outweighs prevail	5
2495	13	1248	unexpected	prevent	obj_rel_no_that	The surgeons the pilot outweighs prevents	5
2496	13	1248	expected	prevent	obj_rel_no_that	The surgeons the pilot outweighs prevent	5
2497	13	1249	unexpected	price	obj_rel_no_that	The surgeons the pilot outweighs prices	5
2498	13	1249	expected	price	obj_rel_no_that	The surgeons the pilot outweighs price	5
2499	13	1250	unexpected	privatize	obj_rel_no_that	The surgeons the pilot outweighs privatizes	5
2500	13	1250	expected	privatize	obj_rel_no_that	The surgeons the pilot outweighs privatize	5
2501	13	1251	unexpected	probe	obj_rel_no_that	The surgeons the pilot outweighs probes	5
2502	13	1251	expected	probe	obj_rel_no_that	The surgeons the pilot outweighs probe	5
2503	13	1252	unexpected	proceed	obj_rel_no_that	The surgeons the pilot outweighs proceeds	5
2504	13	1252	expected	proceed	obj_rel_no_that	The surgeons the pilot outweighs proceed	5
2505	13	1253	unexpected	process	obj_rel_no_that	The surgeons the pilot outweighs processes	5
2506	13	1253	expected	process	obj_rel_no_that	The surgeons the pilot outweighs process	5
2507	13	1254	unexpected	proclaim	obj_rel_no_that	The surgeons the pilot outweighs proclaims	5
2508	13	1254	expected	proclaim	obj_rel_no_that	The surgeons the pilot outweighs proclaim	5
2509	13	1255	unexpected	produce	obj_rel_no_that	The surgeons the pilot outweighs produces	5
2510	13	1255	expected	produce	obj_rel_no_that	The surgeons the pilot outweighs produce	5
2511	13	1256	unexpected	prod	obj_rel_no_that	The surgeons the pilot outweighs prods	5
2512	13	1256	expected	prod	obj_rel_no_that	The surgeons the pilot outweighs prod	5
2513	13	1257	unexpected	profile	obj_rel_no_that	The surgeons the pilot outweighs profiles	5
2514	13	1257	expected	profile	obj_rel_no_that	The surgeons the pilot outweighs profile	5
2515	13	1258	unexpected	profit	obj_rel_no_that	The surgeons the pilot outweighs profits	5
2516	13	1258	expected	profit	obj_rel_no_that	The surgeons the pilot outweighs profit	5
2517	13	1259	unexpected	program	obj_rel_no_that	The surgeons the pilot outweighs programs	5
2518	13	1259	expected	program	obj_rel_no_that	The surgeons the pilot outweighs program	5
2519	13	1260	unexpected	progress	obj_rel_no_that	The surgeons the pilot outweighs progresses	5
2520	13	1260	expected	progress	obj_rel_no_that	The surgeons the pilot outweighs progress	5
2521	13	1261	unexpected	prohibit	obj_rel_no_that	The surgeons the pilot outweighs prohibits	5
2522	13	1261	expected	prohibit	obj_rel_no_that	The surgeons the pilot outweighs prohibit	5
2523	13	1262	unexpected	project	obj_rel_no_that	The surgeons the pilot outweighs projects	5
2524	13	1262	expected	project	obj_rel_no_that	The surgeons the pilot outweighs project	5
2525	13	1263	unexpected	prolong	obj_rel_no_that	The surgeons the pilot outweighs prolongs	5
2526	13	1263	expected	prolong	obj_rel_no_that	The surgeons the pilot outweighs prolong	5
2527	13	1264	unexpected	promise	obj_rel_no_that	The surgeons the pilot outweighs promises	5
2528	13	1264	expected	promise	obj_rel_no_that	The surgeons the pilot outweighs promise	5
2529	13	1265	unexpected	promote	obj_rel_no_that	The surgeons the pilot outweighs promotes	5
2530	13	1265	expected	promote	obj_rel_no_that	The surgeons the pilot outweighs promote	5
2531	13	1266	unexpected	prompt	obj_rel_no_that	The surgeons the pilot outweighs prompts	5
2532	13	1266	expected	prompt	obj_rel_no_that	The surgeons the pilot outweighs prompt	5
2533	13	1267	unexpected	propel	obj_rel_no_that	The surgeons the pilot outweighs propels	5
2534	13	1267	expected	propel	obj_rel_no_that	The surgeons the pilot outweighs propel	5
2535	13	1268	unexpected	propose	obj_rel_no_that	The surgeons the pilot outweighs proposes	5
2536	13	1268	expected	propose	obj_rel_no_that	The surgeons the pilot outweighs propose	5
2537	13	1269	unexpected	prop	obj_rel_no_that	The surgeons the pilot outweighs props	5
2538	13	1269	expected	prop	obj_rel_no_that	The surgeons the pilot outweighs prop	5
2539	13	1270	unexpected	prosper	obj_rel_no_that	The surgeons the pilot outweighs prospers	5
2540	13	1270	expected	prosper	obj_rel_no_that	The surgeons the pilot outweighs prosper	5
2541	13	1271	unexpected	protect	obj_rel_no_that	The surgeons the pilot outweighs protects	5
2542	13	1271	expected	protect	obj_rel_no_that	The surgeons the pilot outweighs protect	5
2543	13	1272	unexpected	protest	obj_rel_no_that	The surgeons the pilot outweighs protests	5
2544	13	1272	expected	protest	obj_rel_no_that	The surgeons the pilot outweighs protest	5
2545	14	1273	unexpected	prove	obj_rel_no_that	The senators the authors judge proves	5
2546	14	1273	expected	prove	obj_rel_no_that	The senators the authors judge prove	5
2547	14	1274	unexpected	provide	obj_rel_no_that	The senators the authors judge provides	5
2548	14	1274	expected	provide	obj_rel_no_that	The senators the authors judge provide	5
2549	14	1275	unexpected	provoke	obj_rel_no_that	The senators the authors judge provokes	5
2550	14	1275	expected	provoke	obj_rel_no_that	The senators the authors judge provoke	5
2551	14	1276	unexpected	prune	obj_rel_no_that	The senators the authors judge prunes	5
2552	14	1276	expected	prune	obj_rel_no_that	The senators the authors judge prune	5
2553	14	1277	unexpected	publicize	obj_rel_no_that	The senators the authors judge publicizes	5
2554	14	1277	expected	publicize	obj_rel_no_that	The senators the authors judge publicize	5
2555	14	1278	unexpected	publish	obj_rel_no_that	The senators the authors judge publishes	5
2556	14	1278	expected	publish	obj_rel_no_that	The senators the authors judge publish	5
2557	14	1279	unexpected	pull	obj_rel_no_that	The senators the authors judge pulls	5
2558	14	1279	expected	pull	obj_rel_no_that	The senators the authors judge pull	5
2559	14	1280	unexpected	pummel	obj_rel_no_that	The senators the authors judge pummels	5
2560	14	1280	expected	pummel	obj_rel_no_that	The senators the authors judge pummel	5
2561	14	1281	unexpected	pump	obj_rel_no_that	The senators the authors judge pumps	5
2562	14	1281	expected	pump	obj_rel_no_that	The senators the authors judge pump	5
2563	14	1282	unexpected	punch	obj_rel_no_that	The senators the authors judge punches	5
2564	14	1282	expected	punch	obj_rel_no_that	The senators the authors judge punch	5
2565	14	1283	unexpected	punish	obj_rel_no_that	The senators the authors judge punishes	5
2566	14	1283	expected	punish	obj_rel_no_that	The senators the authors judge punish	5
2567	14	1284	unexpected	purchase	obj_rel_no_that	The senators the authors judge purchases	5
2568	14	1284	expected	purchase	obj_rel_no_that	The senators the authors judge purchase	5
2569	14	1285	unexpected	pursue	obj_rel_no_that	The senators the authors judge pursues	5
2570	14	1285	expected	pursue	obj_rel_no_that	The senators the authors judge pursue	5
2571	14	1286	unexpected	push	obj_rel_no_that	The senators the authors judge pushes	5
2572	14	1286	expected	push	obj_rel_no_that	The senators the authors judge push	5
2573	14	1287	unexpected	put	obj_rel_no_that	The senators the authors judge puts	5
2574	14	1287	expected	put	obj_rel_no_that	The senators the authors judge put	5
2575	14	1288	unexpected	puzzle	obj_rel_no_that	The senators the authors judge puzzles	5
2576	14	1288	expected	puzzle	obj_rel_no_that	The senators the authors judge puzzle	5
2577	14	1289	unexpected	qualify	obj_rel_no_that	The senators the authors judge qualifies	5
2578	14	1289	expected	qualify	obj_rel_no_that	The senators the authors judge qualify	5
2579	14	1290	unexpected	quantify	obj_rel_no_that	The senators the authors judge quantifies	5
2580	14	1290	expected	quantify	obj_rel_no_that	The senators the authors judge quantify	5
2581	14	1291	unexpected	quarrel	obj_rel_no_that	The senators the authors judge quarrels	5
2582	14	1291	expected	quarrel	obj_rel_no_that	The senators the authors judge quarrel	5
2583	14	1292	unexpected	quell	obj_rel_no_that	The senators the authors judge quells	5
2584	14	1292	expected	quell	obj_rel_no_that	The senators the authors judge quell	5
2585	14	1293	unexpected	question	obj_rel_no_that	The senators the authors judge questions	5
2586	14	1293	expected	question	obj_rel_no_that	The senators the authors judge question	5
2587	14	1294	unexpected	quiet	obj_rel_no_that	The senators the authors judge quiets	5
2588	14	1294	expected	quiet	obj_rel_no_that	The senators the authors judge quiet	5
2589	14	1295	unexpected	quit	obj_rel_no_that	The senators the authors judge quits	5
2590	14	1295	expected	quit	obj_rel_no_that	The senators the authors judge quit	5
2591	14	1296	unexpected	quiz	obj_rel_no_that	The senators the authors judge quizes	5
2592	14	1296	expected	quiz	obj_rel_no_that	The senators the authors judge quiz	5
2593	14	1297	unexpected	quote	obj_rel_no_that	The senators the authors judge quotes	5
2594	14	1297	expected	quote	obj_rel_no_that	The senators the authors judge quote	5
2595	14	1298	unexpected	rage	obj_rel_no_that	The senators the authors judge rages	5
2596	14	1298	expected	rage	obj_rel_no_that	The senators the authors judge rage	5
2597	14	1299	unexpected	raid	obj_rel_no_that	The senators the authors judge raids	5
2598	14	1299	expected	raid	obj_rel_no_that	The senators the authors judge raid	5
2599	14	1300	unexpected	rain	obj_rel_no_that	The senators the authors judge rains	5
2600	14	1300	expected	rain	obj_rel_no_that	The senators the authors judge rain	5
2601	14	1301	unexpected	raise	obj_rel_no_that	The senators the authors judge raises	5
2602	14	1301	expected	raise	obj_rel_no_that	The senators the authors judge raise	5
2603	14	1302	unexpected	rally	obj_rel_no_that	The senators the authors judge rallies	5
2604	14	1302	expected	rally	obj_rel_no_that	The senators the authors judge rally	5
2605	14	1303	unexpected	ramp	obj_rel_no_that	The senators the authors judge ramps	5
2606	14	1303	expected	ramp	obj_rel_no_that	The senators the authors judge ramp	5
2607	14	1304	unexpected	range	obj_rel_no_that	The senators the authors judge ranges	5
2608	14	1304	expected	range	obj_rel_no_that	The senators the authors judge range	5
2609	14	1305	unexpected	rank	obj_rel_no_that	The senators the authors judge ranks	5
2610	14	1305	expected	rank	obj_rel_no_that	The senators the authors judge rank	5
2611	14	1306	unexpected	ratify	obj_rel_no_that	The senators the authors judge ratifies	5
2612	14	1306	expected	ratify	obj_rel_no_that	The senators the authors judge ratify	5
2613	14	1307	unexpected	rationalize	obj_rel_no_that	The senators the authors judge rationalizes	5
2614	14	1307	expected	rationalize	obj_rel_no_that	The senators the authors judge rationalize	5
2615	14	1308	unexpected	rattle	obj_rel_no_that	The senators the authors judge rattles	5
2616	14	1308	expected	rattle	obj_rel_no_that	The senators the authors judge rattle	5
2617	14	1309	unexpected	rat	obj_rel_no_that	The senators the authors judge rats	5
2618	14	1309	expected	rat	obj_rel_no_that	The senators the authors judge rat	5
2619	14	1310	unexpected	rave	obj_rel_no_that	The senators the authors judge raves	5
2620	14	1310	expected	rave	obj_rel_no_that	The senators the authors judge rave	5
2621	14	1311	unexpected	reach	obj_rel_no_that	The senators the authors judge reaches	5
2622	14	1311	expected	reach	obj_rel_no_that	The senators the authors judge reach	5
2623	14	1312	unexpected	react	obj_rel_no_that	The senators the authors judge reacts	5
2624	14	1312	expected	react	obj_rel_no_that	The senators the authors judge react	5
2625	14	1313	unexpected	readmit	obj_rel_no_that	The senators the authors judge readmits	5
2626	14	1313	expected	readmit	obj_rel_no_that	The senators the authors judge readmit	5
2627	14	1314	unexpected	read	obj_rel_no_that	The senators the authors judge reads	5
2628	14	1314	expected	read	obj_rel_no_that	The senators the authors judge read	5
2629	14	1315	unexpected	reaffirm	obj_rel_no_that	The senators the authors judge reaffirms	5
2630	14	1315	expected	reaffirm	obj_rel_no_that	The senators the authors judge reaffirm	5
2631	14	1316	unexpected	realign	obj_rel_no_that	The senators the authors judge realigns	5
2632	14	1316	expected	realign	obj_rel_no_that	The senators the authors judge realign	5
