sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
1751	9	876	unexpected	increased	vp_coord	The senator recoups and increased	4
1752	9	876	expected	increased	vp_coord	The senator recoups and increaseds	4
1753	9	877	unexpected	increase	vp_coord	The senator recoups and increase	4
1754	9	877	expected	increase	vp_coord	The senator recoups and increases	4
1755	9	878	unexpected	incur	vp_coord	The senator recoups and incur	4
1756	9	878	expected	incur	vp_coord	The senator recoups and incurs	4
1757	9	879	unexpected	indemnify	vp_coord	The senator recoups and indemnify	4
1758	9	879	expected	indemnify	vp_coord	The senator recoups and indemnifies	4
1759	9	880	unexpected	indicate	vp_coord	The senator recoups and indicate	4
1760	9	880	expected	indicate	vp_coord	The senator recoups and indicates	4
1761	9	881	unexpected	indict	vp_coord	The senator recoups and indict	4
1762	9	881	expected	indict	vp_coord	The senator recoups and indicts	4
1763	9	882	unexpected	induce	vp_coord	The senator recoups and induce	4
1764	9	882	expected	induce	vp_coord	The senator recoups and induces	4
1765	10	883	unexpected	indulge	vp_coord	The manager retrofits and indulge	4
1766	10	883	expected	indulge	vp_coord	The manager retrofits and indulges	4
1767	10	884	unexpected	industrialize	vp_coord	The manager retrofits and industrialize	4
1768	10	884	expected	industrialize	vp_coord	The manager retrofits and industrializes	4
1769	10	885	unexpected	infiltrate	vp_coord	The manager retrofits and infiltrate	4
1770	10	885	expected	infiltrate	vp_coord	The manager retrofits and infiltrates	4
1771	10	886	unexpected	inflame	vp_coord	The manager retrofits and inflame	4
1772	10	886	expected	inflame	vp_coord	The manager retrofits and inflames	4
1773	10	887	unexpected	inflate	vp_coord	The manager retrofits and inflate	4
1774	10	887	expected	inflate	vp_coord	The manager retrofits and inflates	4
1775	10	888	unexpected	inflict	vp_coord	The manager retrofits and inflict	4
1776	10	888	expected	inflict	vp_coord	The manager retrofits and inflicts	4
1777	10	889	unexpected	influence	vp_coord	The manager retrofits and influence	4
1778	10	889	expected	influence	vp_coord	The manager retrofits and influences	4
1779	10	890	unexpected	inform	vp_coord	The manager retrofits and inform	4
1780	10	890	expected	inform	vp_coord	The manager retrofits and informs	4
1781	10	891	unexpected	infringe	vp_coord	The manager retrofits and infringe	4
1782	10	891	expected	infringe	vp_coord	The manager retrofits and infringes	4
1783	10	892	unexpected	infuriate	vp_coord	The manager retrofits and infuriate	4
1784	10	892	expected	infuriate	vp_coord	The manager retrofits and infuriates	4
1785	10	893	unexpected	infuse	vp_coord	The manager retrofits and infuse	4
1786	10	893	expected	infuse	vp_coord	The manager retrofits and infuses	4
1787	10	894	unexpected	ingest	vp_coord	The manager retrofits and ingest	4
1788	10	894	expected	ingest	vp_coord	The manager retrofits and ingests	4
1789	10	895	unexpected	ingratiate	vp_coord	The manager retrofits and ingratiate	4
1790	10	895	expected	ingratiate	vp_coord	The manager retrofits and ingratiates	4
1791	10	896	unexpected	inhibit	vp_coord	The manager retrofits and inhibit	4
1792	10	896	expected	inhibit	vp_coord	The manager retrofits and inhibits	4
1793	10	897	unexpected	initiate	vp_coord	The manager retrofits and initiate	4
1794	10	897	expected	initiate	vp_coord	The manager retrofits and initiates	4
1795	10	898	unexpected	inject	vp_coord	The manager retrofits and inject	4
1796	10	898	expected	inject	vp_coord	The manager retrofits and injects	4
1797	10	899	unexpected	injure	vp_coord	The manager retrofits and injure	4
1798	10	899	expected	injure	vp_coord	The manager retrofits and injures	4
1799	10	900	unexpected	innovate	vp_coord	The manager retrofits and innovate	4
1800	10	900	expected	innovate	vp_coord	The manager retrofits and innovates	4
1801	10	901	unexpected	insist	vp_coord	The manager retrofits and insist	4
1802	10	901	expected	insist	vp_coord	The manager retrofits and insists	4
1803	10	902	unexpected	inspect	vp_coord	The manager retrofits and inspect	4
1804	10	902	expected	inspect	vp_coord	The manager retrofits and inspects	4
1805	10	903	unexpected	inspire	vp_coord	The manager retrofits and inspire	4
1806	10	903	expected	inspire	vp_coord	The manager retrofits and inspires	4
1807	10	904	unexpected	install	vp_coord	The manager retrofits and install	4
1808	10	904	expected	install	vp_coord	The manager retrofits and installs	4
1809	10	905	unexpected	instill	vp_coord	The manager retrofits and instill	4
1810	10	905	expected	instill	vp_coord	The manager retrofits and instills	4
1811	10	906	unexpected	institute	vp_coord	The manager retrofits and institute	4
1812	10	906	expected	institute	vp_coord	The manager retrofits and institutes	4
1813	10	907	unexpected	insulate	vp_coord	The manager retrofits and insulate	4
1814	10	907	expected	insulate	vp_coord	The manager retrofits and insulates	4
1815	10	908	unexpected	insure	vp_coord	The manager retrofits and insure	4
1816	10	908	expected	insure	vp_coord	The manager retrofits and insures	4
1817	10	909	unexpected	integrate	vp_coord	The manager retrofits and integrate	4
1818	10	909	expected	integrate	vp_coord	The manager retrofits and integrates	4
1819	10	910	unexpected	intend	vp_coord	The manager retrofits and intend	4
1820	10	910	expected	intend	vp_coord	The manager retrofits and intends	4
1821	10	911	unexpected	intensify	vp_coord	The manager retrofits and intensify	4
1822	10	911	expected	intensify	vp_coord	The manager retrofits and intensifies	4
1823	10	912	unexpected	interconnect	vp_coord	The manager retrofits and interconnect	4
1824	10	912	expected	interconnect	vp_coord	The manager retrofits and interconnects	4
1825	10	913	unexpected	interest	vp_coord	The manager retrofits and interest	4
1826	10	913	expected	interest	vp_coord	The manager retrofits and interests	4
1827	10	914	unexpected	interfere	vp_coord	The manager retrofits and interfere	4
1828	10	914	expected	interfere	vp_coord	The manager retrofits and interferes	4
1829	10	915	unexpected	interpret	vp_coord	The manager retrofits and interpret	4
1830	10	915	expected	interpret	vp_coord	The manager retrofits and interprets	4
1831	10	916	unexpected	intervene	vp_coord	The manager retrofits and intervene	4
1832	10	916	expected	intervene	vp_coord	The manager retrofits and intervenes	4
1833	10	917	unexpected	interview	vp_coord	The manager retrofits and interview	4
1834	10	917	expected	interview	vp_coord	The manager retrofits and interviews	4
1835	10	918	unexpected	intimate	vp_coord	The manager retrofits and intimate	4
1836	10	918	expected	intimate	vp_coord	The manager retrofits and intimates	4
1837	10	919	unexpected	introduce	vp_coord	The manager retrofits and introduce	4
1838	10	919	expected	introduce	vp_coord	The manager retrofits and introduces	4
1839	10	920	unexpected	invade	vp_coord	The manager retrofits and invade	4
1840	10	920	expected	invade	vp_coord	The manager retrofits and invades	4
1841	10	921	unexpected	invent	vp_coord	The manager retrofits and invent	4
1842	10	921	expected	invent	vp_coord	The manager retrofits and invents	4
1843	10	922	unexpected	investigate	vp_coord	The manager retrofits and investigate	4
1844	10	922	expected	investigate	vp_coord	The manager retrofits and investigates	4
1845	10	923	unexpected	invest	vp_coord	The manager retrofits and invest	4
1846	10	923	expected	invest	vp_coord	The manager retrofits and invests	4
1847	10	924	unexpected	invite	vp_coord	The manager retrofits and invite	4
1848	10	924	expected	invite	vp_coord	The manager retrofits and invites	4
1849	10	925	unexpected	invoke	vp_coord	The manager retrofits and invoke	4
1850	10	925	expected	invoke	vp_coord	The manager retrofits and invokes	4
1851	10	926	unexpected	involve	vp_coord	The manager retrofits and involve	4
1852	10	926	expected	involve	vp_coord	The manager retrofits and involves	4
1853	10	927	unexpected	irk	vp_coord	The manager retrofits and irk	4
1854	10	927	expected	irk	vp_coord	The manager retrofits and irks	4
1855	10	928	unexpected	iron	vp_coord	The manager retrofits and iron	4
1856	10	928	expected	iron	vp_coord	The manager retrofits and irons	4
1857	10	929	unexpected	isolate	vp_coord	The manager retrofits and isolate	4
1858	10	929	expected	isolate	vp_coord	The manager retrofits and isolates	4
1859	10	930	unexpected	issue	vp_coord	The manager retrofits and issue	4
1860	10	930	expected	issue	vp_coord	The manager retrofits and issues	4
1861	10	931	unexpected	itemize	vp_coord	The manager retrofits and itemize	4
1862	10	931	expected	itemize	vp_coord	The manager retrofits and itemizes	4
1863	10	932	unexpected	jack	vp_coord	The manager retrofits and jack	4
1864	10	932	expected	jack	vp_coord	The manager retrofits and jacks	4
1865	10	933	unexpected	jeopardize	vp_coord	The manager retrofits and jeopardize	4
1866	10	933	expected	jeopardize	vp_coord	The manager retrofits and jeopardizes	4
1867	10	934	unexpected	join	vp_coord	The manager retrofits and join	4
1868	10	934	expected	join	vp_coord	The manager retrofits and joins	4
1869	10	935	unexpected	joke	vp_coord	The manager retrofits and joke	4
1870	10	935	expected	joke	vp_coord	The manager retrofits and jokes	4
1871	10	936	unexpected	jolt	vp_coord	The manager retrofits and jolt	4
1872	10	936	expected	jolt	vp_coord	The manager retrofits and jolts	4
1873	10	937	unexpected	judge	vp_coord	The manager retrofits and judge	4
1874	10	937	expected	judge	vp_coord	The manager retrofits and judges	4
1875	10	938	unexpected	juggle	vp_coord	The manager retrofits and juggle	4
1876	10	938	expected	juggle	vp_coord	The manager retrofits and juggles	4
1877	10	939	unexpected	jump	vp_coord	The manager retrofits and jump	4
1878	10	939	expected	jump	vp_coord	The manager retrofits and jumps	4
1879	10	940	unexpected	junk	vp_coord	The manager retrofits and junk	4
1880	10	940	expected	junk	vp_coord	The manager retrofits and junks	4
1881	10	941	unexpected	justify	vp_coord	The manager retrofits and justify	4
1882	10	941	expected	justify	vp_coord	The manager retrofits and justifies	4
1883	10	942	unexpected	keen	vp_coord	The manager retrofits and keen	4
1884	10	942	expected	keen	vp_coord	The manager retrofits and keens	4
1885	10	943	unexpected	keep	vp_coord	The manager retrofits and keep	4
1886	10	943	expected	keep	vp_coord	The manager retrofits and keeps	4
1887	10	944	unexpected	key	vp_coord	The manager retrofits and key	4
1888	10	944	expected	key	vp_coord	The manager retrofits and keys	4
1889	10	945	unexpected	kick	vp_coord	The manager retrofits and kick	4
1890	10	945	expected	kick	vp_coord	The manager retrofits and kicks	4
1891	10	946	unexpected	kidnap	vp_coord	The manager retrofits and kidnap	4
1892	10	946	expected	kidnap	vp_coord	The manager retrofits and kidnaps	4
1893	10	947	unexpected	kill	vp_coord	The manager retrofits and kill	4
1894	10	947	expected	kill	vp_coord	The manager retrofits and kills	4
1895	10	948	unexpected	kiss	vp_coord	The manager retrofits and kiss	4
1896	10	948	expected	kiss	vp_coord	The manager retrofits and kisses	4
1897	10	949	unexpected	knock	vp_coord	The manager retrofits and knock	4
1898	10	949	expected	knock	vp_coord	The manager retrofits and knocks	4
1899	10	950	unexpected	know	vp_coord	The manager retrofits and know	4
1900	10	950	expected	know	vp_coord	The manager retrofits and knows	4
1901	10	951	unexpected	kowtow	vp_coord	The manager retrofits and kowtow	4
1902	10	951	expected	kowtow	vp_coord	The manager retrofits and kowtows	4
1903	10	952	unexpected	label	vp_coord	The manager retrofits and label	4
1904	10	952	expected	label	vp_coord	The manager retrofits and labels	4
1905	10	953	unexpected	lag	vp_coord	The manager retrofits and lag	4
1906	10	953	expected	lag	vp_coord	The manager retrofits and lags	4
1907	10	954	unexpected	land	vp_coord	The manager retrofits and land	4
1908	10	954	expected	land	vp_coord	The manager retrofits and lands	4
1909	10	955	unexpected	languish	vp_coord	The manager retrofits and languish	4
1910	10	955	expected	languish	vp_coord	The manager retrofits and languishes	4
1911	10	956	unexpected	lash	vp_coord	The manager retrofits and lash	4
1912	10	956	expected	lash	vp_coord	The manager retrofits and lashes	4
1913	10	957	unexpected	last	vp_coord	The manager retrofits and last	4
1914	10	957	expected	last	vp_coord	The manager retrofits and lasts	4
1915	10	958	unexpected	laugh	vp_coord	The manager retrofits and laugh	4
1916	10	958	expected	laugh	vp_coord	The manager retrofits and laughs	4
1917	10	959	unexpected	launch	vp_coord	The manager retrofits and launch	4
1918	10	959	expected	launch	vp_coord	The manager retrofits and launches	4
1919	10	960	unexpected	launder	vp_coord	The manager retrofits and launder	4
1920	10	960	expected	launder	vp_coord	The manager retrofits and launders	4
1921	10	961	unexpected	lay	vp_coord	The manager retrofits and lay	4
1922	10	961	expected	lay	vp_coord	The manager retrofits and lays	4
1923	10	962	unexpected	lead	vp_coord	The manager retrofits and lead	4
1924	10	962	expected	lead	vp_coord	The manager retrofits and leads	4
1925	10	963	unexpected	lean	vp_coord	The manager retrofits and lean	4
1926	10	963	expected	lean	vp_coord	The manager retrofits and leans	4
1927	10	964	unexpected	leapfrog	vp_coord	The manager retrofits and leapfrog	4
1928	10	964	expected	leapfrog	vp_coord	The manager retrofits and leapfrogs	4
1929	10	965	unexpected	leap	vp_coord	The manager retrofits and leap	4
1930	10	965	expected	leap	vp_coord	The manager retrofits and leaps	4
1931	10	966	unexpected	learn	vp_coord	The manager retrofits and learn	4
1932	10	966	expected	learn	vp_coord	The manager retrofits and learns	4
1933	10	967	unexpected	lease	vp_coord	The manager retrofits and lease	4
1934	10	967	expected	lease	vp_coord	The manager retrofits and leases	4
1935	10	968	unexpected	leave	vp_coord	The manager retrofits and leave	4
1936	10	968	expected	leave	vp_coord	The manager retrofits and leaves	4
1937	10	969	unexpected	lecture	vp_coord	The manager retrofits and lecture	4
1938	10	969	expected	lecture	vp_coord	The manager retrofits and lectures	4
1939	10	970	unexpected	legislate	vp_coord	The manager retrofits and legislate	4
1940	10	970	expected	legislate	vp_coord	The manager retrofits and legislates	4
1941	10	971	unexpected	legitimize	vp_coord	The manager retrofits and legitimize	4
1942	10	971	expected	legitimize	vp_coord	The manager retrofits and legitimizes	4
1943	10	972	unexpected	lend	vp_coord	The manager retrofits and lend	4
1944	10	972	expected	lend	vp_coord	The manager retrofits and lends	4
1945	10	973	unexpected	lengthen	vp_coord	The manager retrofits and lengthen	4
1946	10	973	expected	lengthen	vp_coord	The manager retrofits and lengthens	4
1947	10	974	unexpected	lessen	vp_coord	The manager retrofits and lessen	4
1948	10	974	expected	lessen	vp_coord	The manager retrofits and lessens	4
1949	10	975	unexpected	let	vp_coord	The manager retrofits and let	4
1950	10	975	expected	let	vp_coord	The manager retrofits and lets	4
1951	10	976	unexpected	level	vp_coord	The manager retrofits and level	4
1952	10	976	expected	level	vp_coord	The manager retrofits and levels	4
1953	10	977	unexpected	levy	vp_coord	The manager retrofits and levy	4
1954	10	977	expected	levy	vp_coord	The manager retrofits and levies	4
1955	10	978	unexpected	liberalize	vp_coord	The manager retrofits and liberalize	4
1956	10	978	expected	liberalize	vp_coord	The manager retrofits and liberalizes	4
1957	10	979	unexpected	license	vp_coord	The manager retrofits and license	4
1958	10	979	expected	license	vp_coord	The manager retrofits and licenses	4
1959	10	980	unexpected	lie	vp_coord	The manager retrofits and lie	4
1960	10	980	expected	lie	vp_coord	The manager retrofits and lies	4
1961	11	981	unexpected	lift	vp_coord	The pilot ceases and lift	4
1962	11	981	expected	lift	vp_coord	The pilot ceases and lifts	4
1963	11	982	unexpected	lighten	vp_coord	The pilot ceases and lighten	4
1964	11	982	expected	lighten	vp_coord	The pilot ceases and lightens	4
1965	11	983	unexpected	light	vp_coord	The pilot ceases and light	4
1966	11	983	expected	light	vp_coord	The pilot ceases and lights	4
1967	11	984	unexpected	like	vp_coord	The pilot ceases and like	4
1968	11	984	expected	like	vp_coord	The pilot ceases and likes	4
1969	11	985	unexpected	limit	vp_coord	The pilot ceases and limit	4
1970	11	985	expected	limit	vp_coord	The pilot ceases and limits	4
1971	11	986	unexpected	line	vp_coord	The pilot ceases and line	4
1972	11	986	expected	line	vp_coord	The pilot ceases and lines	4
1973	11	987	unexpected	linger	vp_coord	The pilot ceases and linger	4
1974	11	987	expected	linger	vp_coord	The pilot ceases and lingers	4
1975	11	988	unexpected	link	vp_coord	The pilot ceases and link	4
1976	11	988	expected	link	vp_coord	The pilot ceases and links	4
1977	11	989	unexpected	liquefy	vp_coord	The pilot ceases and liquefy	4
1978	11	989	expected	liquefy	vp_coord	The pilot ceases and liquefies	4
1979	11	990	unexpected	liquidate	vp_coord	The pilot ceases and liquidate	4
1980	11	990	expected	liquidate	vp_coord	The pilot ceases and liquidates	4
1981	11	991	unexpected	listen	vp_coord	The pilot ceases and listen	4
1982	11	991	expected	listen	vp_coord	The pilot ceases and listens	4
1983	11	992	unexpected	list	vp_coord	The pilot ceases and list	4
1984	11	992	expected	list	vp_coord	The pilot ceases and lists	4
1985	11	993	unexpected	live	vp_coord	The pilot ceases and live	4
1986	11	993	expected	live	vp_coord	The pilot ceases and lives	4
1987	11	994	unexpected	load	vp_coord	The pilot ceases and load	4
1988	11	994	expected	load	vp_coord	The pilot ceases and loads	4
1989	11	995	unexpected	loan	vp_coord	The pilot ceases and loan	4
1990	11	995	expected	loan	vp_coord	The pilot ceases and loans	4
1991	11	996	unexpected	lobby	vp_coord	The pilot ceases and lobby	4
1992	11	996	expected	lobby	vp_coord	The pilot ceases and lobbies	4
1993	11	997	unexpected	locate	vp_coord	The pilot ceases and locate	4
1994	11	997	expected	locate	vp_coord	The pilot ceases and locates	4
1995	11	998	unexpected	lock	vp_coord	The pilot ceases and lock	4
1996	11	998	expected	lock	vp_coord	The pilot ceases and locks	4
1997	11	999	unexpected	lodge	vp_coord	The pilot ceases and lodge	4
1998	11	999	expected	lodge	vp_coord	The pilot ceases and lodges	4
1999	11	1000	unexpected	log	vp_coord	The pilot ceases and log	4
2000	11	1000	expected	log	vp_coord	The pilot ceases and logs	4
2001	11	1001	unexpected	look	vp_coord	The pilot ceases and look	4
2002	11	1001	expected	look	vp_coord	The pilot ceases and looks	4
2003	11	1002	unexpected	loom	vp_coord	The pilot ceases and loom	4
2004	11	1002	expected	loom	vp_coord	The pilot ceases and looms	4
2005	11	1003	unexpected	loosen	vp_coord	The pilot ceases and loosen	4
2006	11	1003	expected	loosen	vp_coord	The pilot ceases and loosens	4
2007	11	1004	unexpected	loose	vp_coord	The pilot ceases and loose	4
2008	11	1004	expected	loose	vp_coord	The pilot ceases and looses	4
2009	11	1005	unexpected	loot	vp_coord	The pilot ceases and loot	4
2010	11	1005	expected	loot	vp_coord	The pilot ceases and loots	4
2011	11	1006	unexpected	lose	vp_coord	The pilot ceases and lose	4
2012	11	1006	expected	lose	vp_coord	The pilot ceases and loses	4
2013	11	1007	unexpected	love	vp_coord	The pilot ceases and love	4
2014	11	1007	expected	love	vp_coord	The pilot ceases and loves	4
2015	11	1008	unexpected	lower	vp_coord	The pilot ceases and lower	4
2016	11	1008	expected	lower	vp_coord	The pilot ceases and lowers	4
2017	11	1009	unexpected	lunch	vp_coord	The pilot ceases and lunch	4
2018	11	1009	expected	lunch	vp_coord	The pilot ceases and lunches	4
2019	11	1010	unexpected	lure	vp_coord	The pilot ceases and lure	4
2020	11	1010	expected	lure	vp_coord	The pilot ceases and lures	4
2021	11	1011	unexpected	mail	vp_coord	The pilot ceases and mail	4
2022	11	1011	expected	mail	vp_coord	The pilot ceases and mails	4
2023	11	1012	unexpected	maintain	vp_coord	The pilot ceases and maintain	4
2024	11	1012	expected	maintain	vp_coord	The pilot ceases and maintains	4
2025	11	1013	unexpected	make	vp_coord	The pilot ceases and make	4
2026	11	1013	expected	make	vp_coord	The pilot ceases and makes	4
2027	11	1014	unexpected	manage	vp_coord	The pilot ceases and manage	4
2028	11	1014	expected	manage	vp_coord	The pilot ceases and manages	4
2029	11	1015	unexpected	mandate	vp_coord	The pilot ceases and mandate	4
2030	11	1015	expected	mandate	vp_coord	The pilot ceases and mandates	4
2031	11	1016	unexpected	maneuver	vp_coord	The pilot ceases and maneuver	4
2032	11	1016	expected	maneuver	vp_coord	The pilot ceases and maneuvers	4
2033	11	1017	unexpected	manipulate	vp_coord	The pilot ceases and manipulate	4
2034	11	1017	expected	manipulate	vp_coord	The pilot ceases and manipulates	4
2035	11	1018	unexpected	manufacture	vp_coord	The pilot ceases and manufacture	4
2036	11	1018	expected	manufacture	vp_coord	The pilot ceases and manufactures	4
2037	11	1019	unexpected	man	vp_coord	The pilot ceases and man	4
2038	11	1019	expected	man	vp_coord	The pilot ceases and mans	4
2039	11	1020	unexpected	march	vp_coord	The pilot ceases and march	4
2040	11	1020	expected	march	vp_coord	The pilot ceases and marches	4
2041	11	1021	unexpected	market	vp_coord	The pilot ceases and market	4
2042	11	1021	expected	market	vp_coord	The pilot ceases and markets	4
2043	11	1022	unexpected	mark	vp_coord	The pilot ceases and mark	4
2044	11	1022	expected	mark	vp_coord	The pilot ceases and marks	4
2045	11	1023	unexpected	marry	vp_coord	The pilot ceases and marry	4
2046	11	1023	expected	marry	vp_coord	The pilot ceases and marries	4
2047	11	1024	unexpected	marvel	vp_coord	The pilot ceases and marvel	4
2048	11	1024	expected	marvel	vp_coord	The pilot ceases and marvels	4
2049	11	1025	unexpected	massage	vp_coord	The pilot ceases and massage	4
2050	11	1025	expected	massage	vp_coord	The pilot ceases and massages	4
2051	11	1026	unexpected	master	vp_coord	The pilot ceases and master	4
2052	11	1026	expected	master	vp_coord	The pilot ceases and masters	4
2053	11	1027	unexpected	match	vp_coord	The pilot ceases and match	4
2054	11	1027	expected	match	vp_coord	The pilot ceases and matches	4
2055	11	1028	unexpected	materialize	vp_coord	The pilot ceases and materialize	4
2056	11	1028	expected	materialize	vp_coord	The pilot ceases and materializes	4
2057	11	1029	unexpected	matter	vp_coord	The pilot ceases and matter	4
2058	11	1029	expected	matter	vp_coord	The pilot ceases and matters	4
2059	11	1030	unexpected	mature	vp_coord	The pilot ceases and mature	4
2060	11	1030	expected	mature	vp_coord	The pilot ceases and matures	4
2061	11	1031	unexpected	maul	vp_coord	The pilot ceases and maul	4
2062	11	1031	expected	maul	vp_coord	The pilot ceases and mauls	4
2063	11	1032	unexpected	maximize	vp_coord	The pilot ceases and maximize	4
2064	11	1032	expected	maximize	vp_coord	The pilot ceases and maximizes	4
2065	11	1033	unexpected	mean	vp_coord	The pilot ceases and mean	4
2066	11	1033	expected	mean	vp_coord	The pilot ceases and means	4
2067	11	1034	unexpected	measure	vp_coord	The pilot ceases and measure	4
2068	11	1034	expected	measure	vp_coord	The pilot ceases and measures	4
2069	11	1035	unexpected	mediate	vp_coord	The pilot ceases and mediate	4
2070	11	1035	expected	mediate	vp_coord	The pilot ceases and mediates	4
2071	11	1036	unexpected	meet	vp_coord	The pilot ceases and meet	4
2072	11	1036	expected	meet	vp_coord	The pilot ceases and meets	4
2073	11	1037	unexpected	meld	vp_coord	The pilot ceases and meld	4
2074	11	1037	expected	meld	vp_coord	The pilot ceases and melds	4
2075	11	1038	unexpected	melt	vp_coord	The pilot ceases and melt	4
2076	11	1038	expected	melt	vp_coord	The pilot ceases and melts	4
2077	11	1039	unexpected	mention	vp_coord	The pilot ceases and mention	4
2078	11	1039	expected	mention	vp_coord	The pilot ceases and mentions	4
2079	11	1040	unexpected	merge	vp_coord	The pilot ceases and merge	4
2080	11	1040	expected	merge	vp_coord	The pilot ceases and merges	4
2081	11	1041	unexpected	merit	vp_coord	The pilot ceases and merit	4
2082	11	1041	expected	merit	vp_coord	The pilot ceases and merits	4
2083	11	1042	unexpected	mesh	vp_coord	The pilot ceases and mesh	4
2084	11	1042	expected	mesh	vp_coord	The pilot ceases and meshes	4
2085	11	1043	unexpected	migrate	vp_coord	The pilot ceases and migrate	4
2086	11	1043	expected	migrate	vp_coord	The pilot ceases and migrates	4
2087	11	1044	unexpected	militate	vp_coord	The pilot ceases and militate	4
2088	11	1044	expected	militate	vp_coord	The pilot ceases and militates	4
2089	11	1045	unexpected	milk	vp_coord	The pilot ceases and milk	4
2090	11	1045	expected	milk	vp_coord	The pilot ceases and milks	4
2091	11	1046	unexpected	mimic	vp_coord	The pilot ceases and mimic	4
2092	11	1046	expected	mimic	vp_coord	The pilot ceases and mimics	4
2093	11	1047	unexpected	mince	vp_coord	The pilot ceases and mince	4
2094	11	1047	expected	mince	vp_coord	The pilot ceases and minces	4
2095	11	1048	unexpected	mind	vp_coord	The pilot ceases and mind	4
2096	11	1048	expected	mind	vp_coord	The pilot ceases and minds	4
2097	11	1049	unexpected	minimize	vp_coord	The pilot ceases and minimize	4
2098	11	1049	expected	minimize	vp_coord	The pilot ceases and minimizes	4
2099	11	1050	unexpected	mirror	vp_coord	The pilot ceases and mirror	4
2100	11	1050	expected	mirror	vp_coord	The pilot ceases and mirrors	4
2101	11	1051	unexpected	misinterpret	vp_coord	The pilot ceases and misinterpret	4
2102	11	1051	expected	misinterpret	vp_coord	The pilot ceases and misinterprets	4
2103	11	1052	unexpected	misrepresent	vp_coord	The pilot ceases and misrepresent	4
2104	11	1052	expected	misrepresent	vp_coord	The pilot ceases and misrepresents	4
2105	11	1053	unexpected	miss	vp_coord	The pilot ceases and miss	4
2106	11	1053	expected	miss	vp_coord	The pilot ceases and misses	4
2107	11	1054	unexpected	mistreat	vp_coord	The pilot ceases and mistreat	4
2108	11	1054	expected	mistreat	vp_coord	The pilot ceases and mistreats	4
2109	11	1055	unexpected	mitigate	vp_coord	The pilot ceases and mitigate	4
2110	11	1055	expected	mitigate	vp_coord	The pilot ceases and mitigates	4
2111	11	1056	unexpected	mix	vp_coord	The pilot ceases and mix	4
2112	11	1056	expected	mix	vp_coord	The pilot ceases and mixes	4
2113	11	1057	unexpected	moan	vp_coord	The pilot ceases and moan	4
2114	11	1057	expected	moan	vp_coord	The pilot ceases and moans	4
2115	11	1058	unexpected	mobilize	vp_coord	The pilot ceases and mobilize	4
2116	11	1058	expected	mobilize	vp_coord	The pilot ceases and mobilizes	4
2117	11	1059	unexpected	model	vp_coord	The pilot ceases and model	4
2118	11	1059	expected	model	vp_coord	The pilot ceases and models	4
2119	11	1060	unexpected	moderate	vp_coord	The pilot ceases and moderate	4
2120	11	1060	expected	moderate	vp_coord	The pilot ceases and moderates	4
2121	11	1061	unexpected	modernize	vp_coord	The pilot ceases and modernize	4
2122	11	1061	expected	modernize	vp_coord	The pilot ceases and modernizes	4
2123	11	1062	unexpected	modify	vp_coord	The pilot ceases and modify	4
2124	11	1062	expected	modify	vp_coord	The pilot ceases and modifies	4
2125	11	1063	unexpected	mollify	vp_coord	The pilot ceases and mollify	4
2126	11	1063	expected	mollify	vp_coord	The pilot ceases and mollifies	4
2127	11	1064	unexpected	monitor	vp_coord	The pilot ceases and monitor	4
2128	11	1064	expected	monitor	vp_coord	The pilot ceases and monitors	4
2129	11	1065	unexpected	monopolize	vp_coord	The pilot ceases and monopolize	4
2130	11	1065	expected	monopolize	vp_coord	The pilot ceases and monopolizes	4
2131	11	1066	unexpected	mop	vp_coord	The pilot ceases and mop	4
2132	11	1066	expected	mop	vp_coord	The pilot ceases and mops	4
2133	11	1067	unexpected	mortgage	vp_coord	The pilot ceases and mortgage	4
2134	11	1067	expected	mortgage	vp_coord	The pilot ceases and mortgages	4
2135	11	1068	unexpected	motivate	vp_coord	The pilot ceases and motivate	4
2136	11	1068	expected	motivate	vp_coord	The pilot ceases and motivates	4
2137	11	1069	unexpected	mount	vp_coord	The pilot ceases and mount	4
2138	11	1069	expected	mount	vp_coord	The pilot ceases and mounts	4
2139	11	1070	unexpected	move	vp_coord	The pilot ceases and move	4
2140	11	1070	expected	move	vp_coord	The pilot ceases and moves	4
2141	11	1071	unexpected	mow	vp_coord	The pilot ceases and mow	4
2142	11	1071	expected	mow	vp_coord	The pilot ceases and mows	4
2143	11	1072	unexpected	mull	vp_coord	The pilot ceases and mull	4
2144	11	1072	expected	mull	vp_coord	The pilot ceases and mulls	4
2145	11	1073	unexpected	multiply	vp_coord	The pilot ceases and multiply	4
2146	11	1073	expected	multiply	vp_coord	The pilot ceases and multiplies	4
2147	11	1074	unexpected	muse	vp_coord	The pilot ceases and muse	4
2148	11	1074	expected	muse	vp_coord	The pilot ceases and muses	4
2149	11	1075	unexpected	muster	vp_coord	The pilot ceases and muster	4
2150	11	1075	expected	muster	vp_coord	The pilot ceases and musters	4
2151	11	1076	unexpected	mute	vp_coord	The pilot ceases and mute	4
2152	11	1076	expected	mute	vp_coord	The pilot ceases and mutes	4
2153	11	1077	unexpected	nail	vp_coord	The pilot ceases and nail	4
2154	11	1077	expected	nail	vp_coord	The pilot ceases and nails	4
2155	11	1078	unexpected	name	vp_coord	The pilot ceases and name	4
2156	11	1078	expected	name	vp_coord	The pilot ceases and names	4
