sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
2165	12	1083	unexpected	negotiate	obj_rel	The teachers that the customer spruces negotiates	6
2166	12	1083	expected	negotiate	obj_rel	The teachers that the customer spruces negotiate	6
2167	12	1084	unexpected	net	obj_rel	The teachers that the customer spruces nets	6
2168	12	1084	expected	net	obj_rel	The teachers that the customer spruces net	6
2169	12	1085	unexpected	network	obj_rel	The teachers that the customer spruces networks	6
2170	12	1085	expected	network	obj_rel	The teachers that the customer spruces network	6
2171	12	1086	unexpected	nominate	obj_rel	The teachers that the customer spruces nominates	6
2172	12	1086	expected	nominate	obj_rel	The teachers that the customer spruces nominate	6
2173	12	1087	unexpected	normalize	obj_rel	The teachers that the customer spruces normalizes	6
2174	12	1087	expected	normalize	obj_rel	The teachers that the customer spruces normalize	6
2175	12	1088	unexpected	notch	obj_rel	The teachers that the customer spruces notches	6
2176	12	1088	expected	notch	obj_rel	The teachers that the customer spruces notch	6
2177	12	1089	unexpected	note	obj_rel	The teachers that the customer spruces notes	6
2178	12	1089	expected	note	obj_rel	The teachers that the customer spruces note	6
2179	12	1090	unexpected	notice	obj_rel	The teachers that the customer spruces notices	6
2180	12	1090	expected	notice	obj_rel	The teachers that the customer spruces notice	6
2181	12	1091	unexpected	notify	obj_rel	The teachers that the customer spruces notifies	6
2182	12	1091	expected	notify	obj_rel	The teachers that the customer spruces notify	6
2183	12	1092	unexpected	nudge	obj_rel	The teachers that the customer spruces nudges	6
2184	12	1092	expected	nudge	obj_rel	The teachers that the customer spruces nudge	6
2185	12	1093	unexpected	nullify	obj_rel	The teachers that the customer spruces nullifies	6
2186	12	1093	expected	nullify	obj_rel	The teachers that the customer spruces nullify	6
2187	12	1094	unexpected	nurture	obj_rel	The teachers that the customer spruces nurtures	6
2188	12	1094	expected	nurture	obj_rel	The teachers that the customer spruces nurture	6
2189	12	1095	unexpected	obfuscate	obj_rel	The teachers that the customer spruces obfuscates	6
2190	12	1095	expected	obfuscate	obj_rel	The teachers that the customer spruces obfuscate	6
2191	12	1096	unexpected	object	obj_rel	The teachers that the customer spruces objects	6
2192	12	1096	expected	object	obj_rel	The teachers that the customer spruces object	6
2193	12	1097	unexpected	obscure	obj_rel	The teachers that the customer spruces obscures	6
2194	12	1097	expected	obscure	obj_rel	The teachers that the customer spruces obscure	6
2195	12	1098	unexpected	observe	obj_rel	The teachers that the customer spruces observes	6
2196	12	1098	expected	observe	obj_rel	The teachers that the customer spruces observe	6
2197	12	1099	unexpected	obtain	obj_rel	The teachers that the customer spruces obtains	6
2198	12	1099	expected	obtain	obj_rel	The teachers that the customer spruces obtain	6
2199	12	1100	unexpected	obviate	obj_rel	The teachers that the customer spruces obviates	6
2200	12	1100	expected	obviate	obj_rel	The teachers that the customer spruces obviate	6
2201	12	1101	unexpected	occasion	obj_rel	The teachers that the customer spruces occasions	6
2202	12	1101	expected	occasion	obj_rel	The teachers that the customer spruces occasion	6
2203	12	1102	unexpected	occupy	obj_rel	The teachers that the customer spruces occupies	6
2204	12	1102	expected	occupy	obj_rel	The teachers that the customer spruces occupy	6
2205	12	1103	unexpected	occur	obj_rel	The teachers that the customer spruces occurs	6
2206	12	1103	expected	occur	obj_rel	The teachers that the customer spruces occur	6
2207	12	1104	unexpected	offend	obj_rel	The teachers that the customer spruces offends	6
2208	12	1104	expected	offend	obj_rel	The teachers that the customer spruces offend	6
2209	12	1105	unexpected	offer	obj_rel	The teachers that the customer spruces offers	6
2210	12	1105	expected	offer	obj_rel	The teachers that the customer spruces offer	6
2211	12	1106	unexpected	offset	obj_rel	The teachers that the customer spruces offsets	6
2212	12	1106	expected	offset	obj_rel	The teachers that the customer spruces offset	6
2213	12	1107	unexpected	omit	obj_rel	The teachers that the customer spruces omits	6
2214	12	1107	expected	omit	obj_rel	The teachers that the customer spruces omit	6
2215	12	1108	unexpected	ooze	obj_rel	The teachers that the customer spruces oozes	6
2216	12	1108	expected	ooze	obj_rel	The teachers that the customer spruces ooze	6
2217	12	1109	unexpected	open	obj_rel	The teachers that the customer spruces opens	6
2218	12	1109	expected	open	obj_rel	The teachers that the customer spruces open	6
2219	12	1110	unexpected	operate	obj_rel	The teachers that the customer spruces operates	6
2220	12	1110	expected	operate	obj_rel	The teachers that the customer spruces operate	6
2221	12	1111	unexpected	oppose	obj_rel	The teachers that the customer spruces opposes	6
2222	12	1111	expected	oppose	obj_rel	The teachers that the customer spruces oppose	6
2223	12	1112	unexpected	opt	obj_rel	The teachers that the customer spruces opts	6
2224	12	1112	expected	opt	obj_rel	The teachers that the customer spruces opt	6
2225	12	1113	unexpected	order	obj_rel	The teachers that the customer spruces orders	6
2226	12	1113	expected	order	obj_rel	The teachers that the customer spruces order	6
2227	12	1114	unexpected	organize	obj_rel	The teachers that the customer spruces organizes	6
2228	12	1114	expected	organize	obj_rel	The teachers that the customer spruces organize	6
2229	12	1115	unexpected	originate	obj_rel	The teachers that the customer spruces originates	6
2230	12	1115	expected	originate	obj_rel	The teachers that the customer spruces originate	6
2231	12	1116	unexpected	oust	obj_rel	The teachers that the customer spruces ousts	6
2232	12	1116	expected	oust	obj_rel	The teachers that the customer spruces oust	6
2233	12	1117	unexpected	outfit	obj_rel	The teachers that the customer spruces outfits	6
2234	12	1117	expected	outfit	obj_rel	The teachers that the customer spruces outfit	6
2235	12	1118	unexpected	outflank	obj_rel	The teachers that the customer spruces outflanks	6
2236	12	1118	expected	outflank	obj_rel	The teachers that the customer spruces outflank	6
2237	12	1119	unexpected	outfly	obj_rel	The teachers that the customer spruces outflies	6
2238	12	1119	expected	outfly	obj_rel	The teachers that the customer spruces outfly	6
2239	12	1120	unexpected	outlast	obj_rel	The teachers that the customer spruces outlasts	6
2240	12	1120	expected	outlast	obj_rel	The teachers that the customer spruces outlast	6
2241	12	1121	unexpected	outline	obj_rel	The teachers that the customer spruces outlines	6
2242	12	1121	expected	outline	obj_rel	The teachers that the customer spruces outline	6
2243	12	1122	unexpected	outpace	obj_rel	The teachers that the customer spruces outpaces	6
2244	12	1122	expected	outpace	obj_rel	The teachers that the customer spruces outpace	6
2245	12	1123	unexpected	outperform	obj_rel	The teachers that the customer spruces outperforms	6
2246	12	1123	expected	outperform	obj_rel	The teachers that the customer spruces outperform	6
2247	12	1124	unexpected	outsell	obj_rel	The teachers that the customer spruces outsells	6
2248	12	1124	expected	outsell	obj_rel	The teachers that the customer spruces outsell	6
2249	12	1125	unexpected	outshine	obj_rel	The teachers that the customer spruces outshines	6
2250	12	1125	expected	outshine	obj_rel	The teachers that the customer spruces outshine	6
2251	12	1126	unexpected	out-smart	obj_rel	The teachers that the customer spruces out-smarts	6
2252	12	1126	expected	out-smart	obj_rel	The teachers that the customer spruces out-smart	6
2253	12	1127	unexpected	outstrip	obj_rel	The teachers that the customer spruces outstrips	6
2254	12	1127	expected	outstrip	obj_rel	The teachers that the customer spruces outstrip	6
2255	12	1128	unexpected	out-trade	obj_rel	The teachers that the customer spruces out-trades	6
2256	12	1128	expected	out-trade	obj_rel	The teachers that the customer spruces out-trade	6
2257	12	1129	unexpected	outweigh	obj_rel	The teachers that the customer spruces outweighs	6
2258	12	1129	expected	outweigh	obj_rel	The teachers that the customer spruces outweigh	6
2259	12	1130	unexpected	overbid	obj_rel	The teachers that the customer spruces overbids	6
2260	12	1130	expected	overbid	obj_rel	The teachers that the customer spruces overbid	6
2261	12	1131	unexpected	overcome	obj_rel	The teachers that the customer spruces overcomes	6
2262	12	1131	expected	overcome	obj_rel	The teachers that the customer spruces overcome	6
2263	12	1132	unexpected	overemphasize	obj_rel	The teachers that the customer spruces overemphasizes	6
2264	12	1132	expected	overemphasize	obj_rel	The teachers that the customer spruces overemphasize	6
2265	12	1133	unexpected	overhaul	obj_rel	The teachers that the customer spruces overhauls	6
2266	12	1133	expected	overhaul	obj_rel	The teachers that the customer spruces overhaul	6
2267	12	1134	unexpected	overlook	obj_rel	The teachers that the customer spruces overlooks	6
2268	12	1134	expected	overlook	obj_rel	The teachers that the customer spruces overlook	6
2269	12	1135	unexpected	overpower	obj_rel	The teachers that the customer spruces overpowers	6
2270	12	1135	expected	overpower	obj_rel	The teachers that the customer spruces overpower	6
2271	12	1136	unexpected	overpurchase	obj_rel	The teachers that the customer spruces overpurchases	6
2272	12	1136	expected	overpurchase	obj_rel	The teachers that the customer spruces overpurchase	6
2273	12	1137	unexpected	overreact	obj_rel	The teachers that the customer spruces overreacts	6
2274	12	1137	expected	overreact	obj_rel	The teachers that the customer spruces overreact	6
2275	12	1138	unexpected	override	obj_rel	The teachers that the customer spruces overrides	6
2276	12	1138	expected	override	obj_rel	The teachers that the customer spruces override	6
2277	12	1139	unexpected	overrule	obj_rel	The teachers that the customer spruces overrules	6
2278	12	1139	expected	overrule	obj_rel	The teachers that the customer spruces overrule	6
2279	12	1140	unexpected	oversee	obj_rel	The teachers that the customer spruces oversees	6
2280	12	1140	expected	oversee	obj_rel	The teachers that the customer spruces oversee	6
2281	12	1141	unexpected	overstate	obj_rel	The teachers that the customer spruces overstates	6
2282	12	1141	expected	overstate	obj_rel	The teachers that the customer spruces overstate	6
2283	12	1142	unexpected	overthrow	obj_rel	The teachers that the customer spruces overthrows	6
2284	12	1142	expected	overthrow	obj_rel	The teachers that the customer spruces overthrow	6
2285	12	1143	unexpected	overturn	obj_rel	The teachers that the customer spruces overturns	6
2286	12	1143	expected	overturn	obj_rel	The teachers that the customer spruces overturn	6
2287	12	1144	unexpected	overwhelm	obj_rel	The teachers that the customer spruces overwhelms	6
2288	12	1144	expected	overwhelm	obj_rel	The teachers that the customer spruces overwhelm	6
2289	12	1145	unexpected	owe	obj_rel	The teachers that the customer spruces owes	6
2290	12	1145	expected	owe	obj_rel	The teachers that the customer spruces owe	6
2291	12	1146	unexpected	own	obj_rel	The teachers that the customer spruces owns	6
2292	12	1146	expected	own	obj_rel	The teachers that the customer spruces own	6
2293	12	1147	unexpected	pace	obj_rel	The teachers that the customer spruces paces	6
2294	12	1147	expected	pace	obj_rel	The teachers that the customer spruces pace	6
2295	12	1148	unexpected	package	obj_rel	The teachers that the customer spruces packages	6
2296	12	1148	expected	package	obj_rel	The teachers that the customer spruces package	6
2297	12	1149	unexpected	pack	obj_rel	The teachers that the customer spruces packs	6
2298	12	1149	expected	pack	obj_rel	The teachers that the customer spruces pack	6
2299	12	1150	unexpected	paint	obj_rel	The teachers that the customer spruces paints	6
2300	12	1150	expected	paint	obj_rel	The teachers that the customer spruces paint	6
2301	12	1151	unexpected	pair	obj_rel	The teachers that the customer spruces pairs	6
2302	12	1151	expected	pair	obj_rel	The teachers that the customer spruces pair	6
2303	12	1152	unexpected	pale	obj_rel	The teachers that the customer spruces pales	6
2304	12	1152	expected	pale	obj_rel	The teachers that the customer spruces pale	6
2305	12	1153	unexpected	palm	obj_rel	The teachers that the customer spruces palms	6
2306	12	1153	expected	palm	obj_rel	The teachers that the customer spruces palm	6
2307	12	1154	unexpected	panic	obj_rel	The teachers that the customer spruces panics	6
2308	12	1154	expected	panic	obj_rel	The teachers that the customer spruces panic	6
2309	12	1155	unexpected	pan	obj_rel	The teachers that the customer spruces pans	6
2310	12	1155	expected	pan	obj_rel	The teachers that the customer spruces pan	6
2311	12	1156	unexpected	parachute	obj_rel	The teachers that the customer spruces parachutes	6
2312	12	1156	expected	parachute	obj_rel	The teachers that the customer spruces parachute	6
2313	12	1157	unexpected	parallel	obj_rel	The teachers that the customer spruces parallels	6
2314	12	1157	expected	parallel	obj_rel	The teachers that the customer spruces parallel	6
2315	12	1158	unexpected	parcel	obj_rel	The teachers that the customer spruces parcels	6
2316	12	1158	expected	parcel	obj_rel	The teachers that the customer spruces parcel	6
2317	12	1159	unexpected	park	obj_rel	The teachers that the customer spruces parks	6
2318	12	1159	expected	park	obj_rel	The teachers that the customer spruces park	6
2319	12	1160	unexpected	parry	obj_rel	The teachers that the customer spruces parries	6
2320	12	1160	expected	parry	obj_rel	The teachers that the customer spruces parry	6
2321	12	1161	unexpected	partake	obj_rel	The teachers that the customer spruces partakes	6
2322	12	1161	expected	partake	obj_rel	The teachers that the customer spruces partake	6
2323	12	1162	unexpected	participate	obj_rel	The teachers that the customer spruces participates	6
2324	12	1162	expected	participate	obj_rel	The teachers that the customer spruces participate	6
2325	12	1163	unexpected	part	obj_rel	The teachers that the customer spruces parts	6
2326	12	1163	expected	part	obj_rel	The teachers that the customer spruces part	6
2327	12	1164	unexpected	pass	obj_rel	The teachers that the customer spruces passes	6
2328	12	1164	expected	pass	obj_rel	The teachers that the customer spruces pass	6
2329	12	1165	unexpected	patronize	obj_rel	The teachers that the customer spruces patronizes	6
2330	12	1165	expected	patronize	obj_rel	The teachers that the customer spruces patronize	6
2331	12	1166	unexpected	pave	obj_rel	The teachers that the customer spruces paves	6
2332	12	1166	expected	pave	obj_rel	The teachers that the customer spruces pave	6
2333	12	1167	unexpected	pay	obj_rel	The teachers that the customer spruces pays	6
2334	12	1167	expected	pay	obj_rel	The teachers that the customer spruces pay	6
2335	12	1168	unexpected	peak	obj_rel	The teachers that the customer spruces peaks	6
2336	12	1168	expected	peak	obj_rel	The teachers that the customer spruces peak	6
2337	12	1169	unexpected	pedal	obj_rel	The teachers that the customer spruces pedals	6
2338	12	1169	expected	pedal	obj_rel	The teachers that the customer spruces pedal	6
2339	12	1170	unexpected	peddle	obj_rel	The teachers that the customer spruces peddles	6
2340	12	1170	expected	peddle	obj_rel	The teachers that the customer spruces peddle	6
2341	12	1171	unexpected	peer	obj_rel	The teachers that the customer spruces peers	6
2342	12	1171	expected	peer	obj_rel	The teachers that the customer spruces peer	6
2343	12	1172	unexpected	penalize	obj_rel	The teachers that the customer spruces penalizes	6
2344	12	1172	expected	penalize	obj_rel	The teachers that the customer spruces penalize	6
2345	12	1173	unexpected	penetrate	obj_rel	The teachers that the customer spruces penetrates	6
2346	12	1173	expected	penetrate	obj_rel	The teachers that the customer spruces penetrate	6
2347	12	1174	unexpected	perform	obj_rel	The teachers that the customer spruces performs	6
2348	12	1174	expected	perform	obj_rel	The teachers that the customer spruces perform	6
2349	12	1175	unexpected	permit	obj_rel	The teachers that the customer spruces permits	6
2350	12	1175	expected	permit	obj_rel	The teachers that the customer spruces permit	6
2351	13	1176	unexpected	perpetuate	obj_rel	The customer that the officers furnish perpetuate	6
2352	13	1176	expected	perpetuate	obj_rel	The customer that the officers furnish perpetuates	6
2353	13	1177	unexpected	persist	obj_rel	The customer that the officers furnish persist	6
2354	13	1177	expected	persist	obj_rel	The customer that the officers furnish persists	6
2355	13	1178	unexpected	persuade	obj_rel	The customer that the officers furnish persuade	6
2356	13	1178	expected	persuade	obj_rel	The customer that the officers furnish persuades	6
2357	13	1179	unexpected	peruse	obj_rel	The customer that the officers furnish peruse	6
2358	13	1179	expected	peruse	obj_rel	The customer that the officers furnish peruses	6
2359	13	1180	unexpected	petition	obj_rel	The customer that the officers furnish petition	6
2360	13	1180	expected	petition	obj_rel	The customer that the officers furnish petitions	6
2361	13	1181	unexpected	phase	obj_rel	The customer that the officers furnish phase	6
2362	13	1181	expected	phase	obj_rel	The customer that the officers furnish phases	6
2363	13	1182	unexpected	pick	obj_rel	The customer that the officers furnish pick	6
2364	13	1182	expected	pick	obj_rel	The customer that the officers furnish picks	6
2365	13	1183	unexpected	piece	obj_rel	The customer that the officers furnish piece	6
2366	13	1183	expected	piece	obj_rel	The customer that the officers furnish pieces	6
2367	13	1184	unexpected	pile	obj_rel	The customer that the officers furnish pile	6
2368	13	1184	expected	pile	obj_rel	The customer that the officers furnish piles	6
2369	13	1185	unexpected	pinch	obj_rel	The customer that the officers furnish pinch	6
2370	13	1185	expected	pinch	obj_rel	The customer that the officers furnish pinches	6
2371	13	1186	unexpected	ping	obj_rel	The customer that the officers furnish ping	6
2372	13	1186	expected	ping	obj_rel	The customer that the officers furnish pings	6
2373	13	1187	unexpected	pinpoint	obj_rel	The customer that the officers furnish pinpoint	6
2374	13	1187	expected	pinpoint	obj_rel	The customer that the officers furnish pinpoints	6
2375	13	1188	unexpected	pin	obj_rel	The customer that the officers furnish pin	6
2376	13	1188	expected	pin	obj_rel	The customer that the officers furnish pins	6
2377	13	1189	unexpected	pitch	obj_rel	The customer that the officers furnish pitch	6
2378	13	1189	expected	pitch	obj_rel	The customer that the officers furnish pitches	6
2379	13	1190	unexpected	pit	obj_rel	The customer that the officers furnish pit	6
2380	13	1190	expected	pit	obj_rel	The customer that the officers furnish pits	6
2381	13	1191	unexpected	placate	obj_rel	The customer that the officers furnish placate	6
2382	13	1191	expected	placate	obj_rel	The customer that the officers furnish placates	6
2383	13	1192	unexpected	place	obj_rel	The customer that the officers furnish place	6
2384	13	1192	expected	place	obj_rel	The customer that the officers furnish places	6
2385	13	1193	unexpected	plague	obj_rel	The customer that the officers furnish plague	6
2386	13	1193	expected	plague	obj_rel	The customer that the officers furnish plagues	6
2387	13	1194	unexpected	plant	obj_rel	The customer that the officers furnish plant	6
2388	13	1194	expected	plant	obj_rel	The customer that the officers furnish plants	6
2389	13	1195	unexpected	plan	obj_rel	The customer that the officers furnish plan	6
2390	13	1195	expected	plan	obj_rel	The customer that the officers furnish plans	6
2391	13	1196	unexpected	play	obj_rel	The customer that the officers furnish play	6
2392	13	1196	expected	play	obj_rel	The customer that the officers furnish plays	6
2393	13	1197	unexpected	plead	obj_rel	The customer that the officers furnish plead	6
2394	13	1197	expected	plead	obj_rel	The customer that the officers furnish pleads	6
2395	13	1198	unexpected	please	obj_rel	The customer that the officers furnish please	6
2396	13	1198	expected	please	obj_rel	The customer that the officers furnish pleases	6
2397	13	1199	unexpected	plea	obj_rel	The customer that the officers furnish plea	6
2398	13	1199	expected	plea	obj_rel	The customer that the officers furnish pleas	6
2399	13	1200	unexpected	plot	obj_rel	The customer that the officers furnish plot	6
2400	13	1200	expected	plot	obj_rel	The customer that the officers furnish plots	6
2401	13	1201	unexpected	plow	obj_rel	The customer that the officers furnish plow	6
2402	13	1201	expected	plow	obj_rel	The customer that the officers furnish plows	6
2403	13	1202	unexpected	pluck	obj_rel	The customer that the officers furnish pluck	6
2404	13	1202	expected	pluck	obj_rel	The customer that the officers furnish plucks	6
2405	13	1203	unexpected	plug	obj_rel	The customer that the officers furnish plug	6
2406	13	1203	expected	plug	obj_rel	The customer that the officers furnish plugs	6
2407	13	1204	unexpected	plummet	obj_rel	The customer that the officers furnish plummet	6
2408	13	1204	expected	plummet	obj_rel	The customer that the officers furnish plummets	6
2409	13	1205	unexpected	plunge	obj_rel	The customer that the officers furnish plunge	6
2410	13	1205	expected	plunge	obj_rel	The customer that the officers furnish plunges	6
2411	13	1206	unexpected	pocket	obj_rel	The customer that the officers furnish pocket	6
2412	13	1206	expected	pocket	obj_rel	The customer that the officers furnish pockets	6
2413	13	1207	unexpected	point	obj_rel	The customer that the officers furnish point	6
2414	13	1207	expected	point	obj_rel	The customer that the officers furnish points	6
2415	13	1208	unexpected	police	obj_rel	The customer that the officers furnish police	6
2416	13	1208	expected	police	obj_rel	The customer that the officers furnish polices	6
2417	13	1209	unexpected	polish	obj_rel	The customer that the officers furnish polish	6
2418	13	1209	expected	polish	obj_rel	The customer that the officers furnish polishes	6
2419	13	1210	unexpected	pollinate	obj_rel	The customer that the officers furnish pollinate	6
2420	13	1210	expected	pollinate	obj_rel	The customer that the officers furnish pollinates	6
2421	13	1211	unexpected	pollute	obj_rel	The customer that the officers furnish pollute	6
2422	13	1211	expected	pollute	obj_rel	The customer that the officers furnish pollutes	6
2423	13	1212	unexpected	poll	obj_rel	The customer that the officers furnish poll	6
2424	13	1212	expected	poll	obj_rel	The customer that the officers furnish polls	6
2425	13	1213	unexpected	ponder	obj_rel	The customer that the officers furnish ponder	6
2426	13	1213	expected	ponder	obj_rel	The customer that the officers furnish ponders	6
2427	13	1214	unexpected	popularize	obj_rel	The customer that the officers furnish popularize	6
2428	13	1214	expected	popularize	obj_rel	The customer that the officers furnish popularizes	6
2429	13	1215	unexpected	populate	obj_rel	The customer that the officers furnish populate	6
2430	13	1215	expected	populate	obj_rel	The customer that the officers furnish populates	6
2431	13	1216	unexpected	pop	obj_rel	The customer that the officers furnish pop	6
2432	13	1216	expected	pop	obj_rel	The customer that the officers furnish pops	6
2433	13	1217	unexpected	portend	obj_rel	The customer that the officers furnish portend	6
2434	13	1217	expected	portend	obj_rel	The customer that the officers furnish portends	6
2435	13	1218	unexpected	portray	obj_rel	The customer that the officers furnish portray	6
2436	13	1218	expected	portray	obj_rel	The customer that the officers furnish portrays	6
2437	13	1219	unexpected	pose	obj_rel	The customer that the officers furnish pose	6
2438	13	1219	expected	pose	obj_rel	The customer that the officers furnish poses	6
2439	13	1220	unexpected	position	obj_rel	The customer that the officers furnish position	6
2440	13	1220	expected	position	obj_rel	The customer that the officers furnish positions	6
2441	13	1221	unexpected	possess	obj_rel	The customer that the officers furnish possess	6
2442	13	1221	expected	possess	obj_rel	The customer that the officers furnish possesses	6
2443	13	1222	unexpected	postpone	obj_rel	The customer that the officers furnish postpone	6
2444	13	1222	expected	postpone	obj_rel	The customer that the officers furnish postpones	6
2445	13	1223	unexpected	post	obj_rel	The customer that the officers furnish post	6
2446	13	1223	expected	post	obj_rel	The customer that the officers furnish posts	6
2447	13	1224	unexpected	pot	obj_rel	The customer that the officers furnish pot	6
2448	13	1224	expected	pot	obj_rel	The customer that the officers furnish pots	6
2449	13	1225	unexpected	pounce	obj_rel	The customer that the officers furnish pounce	6
2450	13	1225	expected	pounce	obj_rel	The customer that the officers furnish pounces	6
2451	13	1226	unexpected	pound	obj_rel	The customer that the officers furnish pound	6
2452	13	1226	expected	pound	obj_rel	The customer that the officers furnish pounds	6
2453	13	1227	unexpected	pour	obj_rel	The customer that the officers furnish pour	6
2454	13	1227	expected	pour	obj_rel	The customer that the officers furnish pours	6
2455	13	1228	unexpected	practice	obj_rel	The customer that the officers furnish practice	6
2456	13	1228	expected	practice	obj_rel	The customer that the officers furnish practices	6
2457	13	1229	unexpected	precede	obj_rel	The customer that the officers furnish precede	6
2458	13	1229	expected	precede	obj_rel	The customer that the officers furnish precedes	6
2459	13	1230	unexpected	preclude	obj_rel	The customer that the officers furnish preclude	6
2460	13	1230	expected	preclude	obj_rel	The customer that the officers furnish precludes	6
2461	13	1231	unexpected	predict	obj_rel	The customer that the officers furnish predict	6
2462	13	1231	expected	predict	obj_rel	The customer that the officers furnish predicts	6
2463	13	1232	unexpected	predispose	obj_rel	The customer that the officers furnish predispose	6
2464	13	1232	expected	predispose	obj_rel	The customer that the officers furnish predisposes	6
2465	13	1233	unexpected	pre-empt	obj_rel	The customer that the officers furnish pre-empt	6
2466	13	1233	expected	pre-empt	obj_rel	The customer that the officers furnish pre-empts	6
2467	13	1234	unexpected	prefer	obj_rel	The customer that the officers furnish prefer	6
2468	13	1234	expected	prefer	obj_rel	The customer that the officers furnish prefers	6
2469	13	1235	unexpected	premiere	obj_rel	The customer that the officers furnish premiere	6
2470	13	1235	expected	premiere	obj_rel	The customer that the officers furnish premieres	6
2471	13	1236	unexpected	prepare	obj_rel	The customer that the officers furnish prepare	6
2472	13	1236	expected	prepare	obj_rel	The customer that the officers furnish prepares	6
2473	13	1237	unexpected	prepay	obj_rel	The customer that the officers furnish prepay	6
2474	13	1237	expected	prepay	obj_rel	The customer that the officers furnish prepays	6
2475	13	1238	unexpected	pre-register	obj_rel	The customer that the officers furnish pre-register	6
2476	13	1238	expected	pre-register	obj_rel	The customer that the officers furnish pre-registers	6
2477	13	1239	unexpected	presage	obj_rel	The customer that the officers furnish presage	6
2478	13	1239	expected	presage	obj_rel	The customer that the officers furnish presages	6
2479	13	1240	unexpected	prescribe	obj_rel	The customer that the officers furnish prescribe	6
2480	13	1240	expected	prescribe	obj_rel	The customer that the officers furnish prescribes	6
2481	13	1241	unexpected	present	obj_rel	The customer that the officers furnish present	6
2482	13	1241	expected	present	obj_rel	The customer that the officers furnish presents	6
2483	13	1242	unexpected	preserve	obj_rel	The customer that the officers furnish preserve	6
2484	13	1242	expected	preserve	obj_rel	The customer that the officers furnish preserves	6
2485	13	1243	unexpected	pressure	obj_rel	The customer that the officers furnish pressure	6
2486	13	1243	expected	pressure	obj_rel	The customer that the officers furnish pressures	6
2487	13	1244	unexpected	press	obj_rel	The customer that the officers furnish press	6
2488	13	1244	expected	press	obj_rel	The customer that the officers furnish presses	6
2489	13	1245	unexpected	pretend	obj_rel	The customer that the officers furnish pretend	6
2490	13	1245	expected	pretend	obj_rel	The customer that the officers furnish pretends	6
2491	13	1246	unexpected	pre-try	obj_rel	The customer that the officers furnish pre-try	6
2492	13	1246	expected	pre-try	obj_rel	The customer that the officers furnish pre-tries	6
2493	13	1247	unexpected	prevail	obj_rel	The customer that the officers furnish prevail	6
2494	13	1247	expected	prevail	obj_rel	The customer that the officers furnish prevails	6
2495	13	1248	unexpected	prevent	obj_rel	The customer that the officers furnish prevent	6
2496	13	1248	expected	prevent	obj_rel	The customer that the officers furnish prevents	6
2497	13	1249	unexpected	price	obj_rel	The customer that the officers furnish price	6
2498	13	1249	expected	price	obj_rel	The customer that the officers furnish prices	6
2499	13	1250	unexpected	privatize	obj_rel	The customer that the officers furnish privatize	6
2500	13	1250	expected	privatize	obj_rel	The customer that the officers furnish privatizes	6
2501	13	1251	unexpected	probe	obj_rel	The customer that the officers furnish probe	6
2502	13	1251	expected	probe	obj_rel	The customer that the officers furnish probes	6
2503	13	1252	unexpected	proceed	obj_rel	The customer that the officers furnish proceed	6
2504	13	1252	expected	proceed	obj_rel	The customer that the officers furnish proceeds	6
2505	13	1253	unexpected	process	obj_rel	The customer that the officers furnish process	6
2506	13	1253	expected	process	obj_rel	The customer that the officers furnish processes	6
2507	13	1254	unexpected	proclaim	obj_rel	The customer that the officers furnish proclaim	6
2508	13	1254	expected	proclaim	obj_rel	The customer that the officers furnish proclaims	6
2509	13	1255	unexpected	produce	obj_rel	The customer that the officers furnish produce	6
2510	13	1255	expected	produce	obj_rel	The customer that the officers furnish produces	6
2511	13	1256	unexpected	prod	obj_rel	The customer that the officers furnish prod	6
2512	13	1256	expected	prod	obj_rel	The customer that the officers furnish prods	6
2513	13	1257	unexpected	profile	obj_rel	The customer that the officers furnish profile	6
2514	13	1257	expected	profile	obj_rel	The customer that the officers furnish profiles	6
2515	13	1258	unexpected	profit	obj_rel	The customer that the officers furnish profit	6
2516	13	1258	expected	profit	obj_rel	The customer that the officers furnish profits	6
2517	13	1259	unexpected	program	obj_rel	The customer that the officers furnish program	6
2518	13	1259	expected	program	obj_rel	The customer that the officers furnish programs	6
2519	13	1260	unexpected	progress	obj_rel	The customer that the officers furnish progress	6
2520	13	1260	expected	progress	obj_rel	The customer that the officers furnish progresses	6
2521	13	1261	unexpected	prohibit	obj_rel	The customer that the officers furnish prohibit	6
2522	13	1261	expected	prohibit	obj_rel	The customer that the officers furnish prohibits	6
2523	13	1262	unexpected	project	obj_rel	The customer that the officers furnish project	6
2524	13	1262	expected	project	obj_rel	The customer that the officers furnish projects	6
2525	13	1263	unexpected	prolong	obj_rel	The customer that the officers furnish prolong	6
2526	13	1263	expected	prolong	obj_rel	The customer that the officers furnish prolongs	6
2527	13	1264	unexpected	promise	obj_rel	The customer that the officers furnish promise	6
2528	13	1264	expected	promise	obj_rel	The customer that the officers furnish promises	6
2529	13	1265	unexpected	promote	obj_rel	The customer that the officers furnish promote	6
2530	13	1265	expected	promote	obj_rel	The customer that the officers furnish promotes	6
2531	13	1266	unexpected	prompt	obj_rel	The customer that the officers furnish prompt	6
2532	13	1266	expected	prompt	obj_rel	The customer that the officers furnish prompts	6
2533	13	1267	unexpected	propel	obj_rel	The customer that the officers furnish propel	6
2534	13	1267	expected	propel	obj_rel	The customer that the officers furnish propels	6
